loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_util,total_acc,addr_state,issue_d,is_default
LC001827,25000,60,7.37,499.41,A,A1,3 years,RENT,100395,Fully Paid,debt_consolidation,1.71,0,6,0,100.0,9,AZ,2021-10-01,0
LC001828,7500,36,7.74,234.12,A,A1,4 years,MORTGAGE,85695,Fully Paid,debt_consolidation,32.73,0,30,0,77.7,31,MA,2019-10-01,0
LC001829,40000,36,21.98,1527.2,E,E5,5 years,MORTGAGE,105815,Default,medical,3.56,1,26,0,41.7,37,TN,2016-07-01,1
LC001830,35000,36,24.02,1373.52,E,E5,3 years,RENT,99929,Fully Paid,home_improvement,13.08,0,11,0,52.8,15,MD,2020-04-01,0
LC001831,15000,36,5.75,454.63,A,A2,2 years,OTHER,71001,Fully Paid,debt_consolidation,4.44,0,30,0,81.5,41,TN,2019-06-01,0
LC001832,15000,60,19.7,394.91,D,D3,3 years,MORTGAGE,66617,Fully Paid,small_business,21.32,0,21,0,51.0,39,PA,2015-07-01,0
LC001833,10000,36,14.66,344.99,C,C2,9 years,OWN,36871,Current,credit_card,10.62,1,18,0,90.6,21,MO,2018-10-01,0
LC001834,5000,36,31.26,215.72,G,G3,7 years,MORTGAGE,64506,Default,home_improvement,16.33,2,7,0,66.1,25,MI,2019-08-01,1
LC001835,12000,36,17.95,433.53,D,D3,10+ years,RENT,51416,Fully Paid,debt_consolidation,31.51,1,16,0,74.8,30,MD,2015-07-01,0
LC001836,35000,36,19.97,1300.19,D,D4,10+ years,RENT,43949,Current,credit_card,38.08,0,3,0,64.2,17,TN,2022-10-01,0
LC001837,10000,36,6.44,306.22,A,A3,5 years,RENT,35246,Fully Paid,debt_consolidation,34.39,0,27,0,45.6,38,MA,2020-01-01,0
LC001838,15000,36,21.14,566.2,E,E5,2 years,RENT,109384,Fully Paid,small_business,31.99,0,10,0,39.6,27,TN,2019-03-01,0
LC001839,20000,60,20.17,531.77,D,D3,10+ years,MORTGAGE,77155,Fully Paid,credit_card,14.0,1,4,1,57.6,11,MD,2017-09-01,0
LC001840,30000,36,14.16,1027.66,C,C2,5 years,RENT,35001,Current,moving,33.58,0,17,0,79.3,33,MD,2021-04-01,0
LC001841,40000,36,8.89,1269.94,A,A2,5 years,MORTGAGE,39616,Fully Paid,small_business,5.16,0,26,0,23.0,46,NJ,2015-02-01,0
LC001842,25000,60,14.41,587.03,C,C5,6 years,MORTGAGE,66338,Fully Paid,credit_card,34.46,0,22,1,67.9,40,NY,2022-09-01,0
LC001843,35000,60,23.67,1000.19,E,E2,8 years,MORTGAGE,40876,Current,debt_consolidation,26.83,0,13,0,48.8,31,NJ,2016-05-01,0
LC001844,5000,60,17.03,124.34,D,D5,7 years,RENT,108665,Late (31-120 days),home_improvement,32.09,0,14,0,48.4,19,NC,2017-11-01,1
LC001845,10000,60,24.26,289.19,E,E3,9 years,OTHER,52091,Charged Off,small_business,8.93,0,14,0,12.4,28,IL,2020-02-01,1
LC001846,30000,60,22.99,845.54,E,E3,3 years,RENT,132273,Late (31-120 days),debt_consolidation,9.57,2,28,0,38.8,38,MO,2022-06-01,1
LC001847,35000,36,8.15,1099.2,A,A3,9 years,OWN,161675,Current,other,3.84,0,21,0,48.1,29,WA,2021-12-01,0
LC001848,12000,36,14.69,414.16,C,C3,1 year,OWN,84231,Default,credit_card,29.54,0,26,0,15.4,32,WA,2020-12-01,1
LC001849,10000,36,9.9,322.2,B,B4,6 years,OWN,121204,Fully Paid,other,26.79,1,29,0,94.7,42,NY,2017-11-01,0
LC001850,25000,36,20.85,939.95,D,D5,6 years,MORTGAGE,24235,Current,debt_consolidation,19.86,0,12,0,58.0,13,MD,2020-02-01,0
LC001851,7500,60,9.22,156.49,B,B4,< 1 year,RENT,55987,Charged Off,debt_consolidation,30.55,0,4,0,46.2,24,TX,2019-09-01,1
LC001852,12000,60,18.46,307.73,D,D3,3 years,MORTGAGE,88420,Current,other,7.2,3,8,0,59.6,26,MO,2021-08-01,0
LC001853,40000,36,12.06,1329.72,B,B3,9 years,MORTGAGE,33546,Fully Paid,credit_card,41.87,0,25,0,97.4,40,CA,2015-11-01,0
LC001854,15000,36,17.63,539.51,D,D1,2 years,RENT,73040,Late (31-120 days),debt_consolidation,11.24,1,30,0,7.6,45,TN,2016-12-01,1
LC001855,25000,60,30.89,822.55,G,G5,10+ years,MORTGAGE,26035,Default,debt_consolidation,29.99,2,13,0,15.7,20,VA,2020-03-01,1
LC001856,10000,36,16.48,353.94,C,C1,6 years,RENT,86598,Current,small_business,7.98,3,28,0,95.1,45,MA,2022-02-01,0
LC001857,15000,60,11.0,326.14,B,B5,4 years,OWN,34908,Fully Paid,home_improvement,18.56,0,13,0,68.4,29,GA,2016-01-01,0
LC001858,20000,36,14.24,685.89,C,C3,< 1 year,OWN,28048,Charged Off,other,42.1,0,3,0,33.8,6,CA,2020-09-01,1
LC001859,15000,36,13.32,507.72,C,C5,6 years,OWN,52819,Current,small_business,9.55,0,27,0,95.5,39,OH,2021-11-01,0
LC001860,12000,36,10.92,392.41,B,B2,7 years,OWN,92557,Fully Paid,debt_consolidation,40.24,0,28,1,69.2,33,IN,2016-10-01,0
LC001861,20000,36,8.85,634.6,A,A4,8 years,MORTGAGE,64901,Current,debt_consolidation,5.19,0,13,1,0.4,28,IL,2021-01-01,0
LC001862,12000,60,14.64,283.22,C,C4,1 year,RENT,137780,Fully Paid,debt_consolidation,0.72,0,26,1,58.1,45,MO,2016-08-01,0
LC001863,35000,36,18.2,1268.85,D,D4,3 years,MORTGAGE,84640,Current,credit_card,33.64,0,14,1,87.2,28,FL,2018-02-01,0
LC001864,40000,36,10.36,1297.46,B,B3,9 years,MORTGAGE,33552,Fully Paid,debt_consolidation,11.29,0,11,0,64.0,13,IL,2018-09-01,0
LC001865,35000,36,10.49,1137.42,B,B1,9 years,RENT,71458,Current,other,26.67,0,30,2,12.7,35,WI,2015-11-01,0
LC001866,35000,36,9.13,1115.11,B,B1,5 years,MORTGAGE,59671,Fully Paid,debt_consolidation,32.82,0,10,0,92.6,19,AZ,2017-11-01,0
LC001867,12000,36,32.17,523.79,G,G2,3 years,MORTGAGE,91310,Charged Off,home_improvement,39.46,0,18,0,90.7,36,MO,2015-10-01,1
LC001868,20000,60,15.02,476.01,C,C1,< 1 year,OWN,80874,Fully Paid,credit_card,38.68,0,25,0,98.4,39,AZ,2018-01-01,0
LC001869,40000,60,11.01,869.9,B,B5,6 years,MORTGAGE,54543,Fully Paid,other,14.67,0,3,0,75.4,23,MI,2019-06-01,0
LC001870,5000,60,7.45,100.07,A,A4,9 years,MORTGAGE,125424,Fully Paid,debt_consolidation,31.98,0,7,0,14.8,23,PA,2020-05-01,0
LC001871,12000,36,16.36,424.02,C,C1,6 years,OWN,33440,Current,other,43.08,3,17,0,80.2,27,MO,2016-12-01,0
LC001872,20000,60,23.76,572.58,E,E4,8 years,MORTGAGE,46611,Late (31-120 days),home_improvement,36.29,0,26,0,61.9,41,IL,2021-09-01,1
LC001873,10000,36,25.51,400.3,F,F1,< 1 year,RENT,56854,Late (31-120 days),other,4.8,0,10,0,78.1,15,TN,2020-04-01,1
LC001874,30000,36,20.48,1122.26,D,D1,9 years,RENT,33046,Current,debt_consolidation,19.17,0,4,0,52.9,20,OH,2015-07-01,0
LC001875,35000,36,14.34,1202.0,C,C4,8 years,MORTGAGE,60098,Current,other,18.62,3,18,0,99.6,29,MD,2020-08-01,0
LC001876,30000,36,19.64,1109.41,D,D3,< 1 year,RENT,116318,Current,debt_consolidation,15.92,0,4,0,68.8,21,WI,2016-01-01,0
LC001877,30000,60,21.19,814.81,E,E5,3 years,RENT,65886,Current,credit_card,0.96,0,6,0,28.6,17,TX,2022-12-01,0
LC001878,25000,36,15.59,873.87,C,C1,< 1 year,OWN,88906,Current,credit_card,0.75,0,24,0,4.5,25,MI,2020-09-01,0
LC001879,5000,60,14.54,117.75,C,C2,7 years,RENT,137264,Current,debt_consolidation,27.31,0,10,0,64.9,30,IN,2015-11-01,0
LC001880,35000,60,9.39,733.19,B,B2,7 years,RENT,41391,Current,credit_card,1.73,1,10,0,78.2,19,PA,2019-05-01,0
LC001881,40000,60,15.84,969.33,C,C4,3 years,MORTGAGE,34950,Default,credit_card,0.82,1,30,1,55.0,47,AZ,2022-11-01,1
LC001882,35000,60,5.84,674.05,A,A1,6 years,RENT,57473,Fully Paid,home_improvement,22.4,0,21,0,11.6,33,AZ,2016-04-01,0
LC001883,7500,36,14.3,257.43,C,C3,1 year,MORTGAGE,69495,Default,credit_card,41.74,0,7,0,23.2,11,VA,2018-07-01,1
LC001884,30000,60,11.56,660.68,B,B5,2 years,MORTGAGE,108630,Fully Paid,credit_card,42.38,0,14,0,6.0,32,IN,2022-02-01,0
LC001885,25000,60,12.31,560.04,B,B3,1 year,MORTGAGE,37499,Fully Paid,other,11.93,2,11,0,89.7,21,TX,2019-05-01,0
LC001886,25000,60,10.14,532.9,B,B3,10+ years,MORTGAGE,82647,Late (31-120 days),car,44.37,0,24,0,57.3,27,GA,2022-09-01,1
LC001887,12000,36,16.72,426.16,C,C4,9 years,RENT,68369,Fully Paid,debt_consolidation,33.12,0,8,0,67.0,8,TN,2019-11-01,0
LC001888,15000,36,10.41,486.9,B,B3,2 years,OWN,39504,Fully Paid,debt_consolidation,17.34,0,7,0,43.0,11,NY,2018-09-01,0
LC001889,10000,60,18.36,255.9,D,D3,< 1 year,MORTGAGE,152966,Charged Off,debt_consolidation,16.55,2,19,0,51.1,27,IN,2017-12-01,1
LC001890,40000,36,15.12,1388.96,C,C2,3 years,RENT,79565,Default,credit_card,4.74,1,7,0,15.8,14,GA,2017-07-01,1
LC001891,35000,60,27.32,1075.44,F,F4,6 years,MORTGAGE,48853,Late (31-120 days),credit_card,38.0,1,20,1,64.0,34,MI,2017-10-01,1
LC001892,25000,36,14.04,854.93,C,C1,7 years,RENT,96153,Current,debt_consolidation,36.67,4,3,1,33.0,15,AZ,2022-11-01,0
LC001893,20000,36,5.16,600.86,A,A1,3 years,MORTGAGE,62779,Fully Paid,credit_card,9.33,0,10,0,10.2,20,FL,2015-02-01,0
LC001894,40000,60,22.46,1115.24,E,E2,2 years,OWN,39204,Fully Paid,debt_consolidation,8.73,0,11,0,66.8,18,MD,2022-09-01,0
LC001895,25000,36,10.68,814.68,B,B1,9 years,MORTGAGE,33614,Current,small_business,8.25,1,14,0,39.7,18,AZ,2017-03-01,0
LC001896,12000,36,16.82,426.76,C,C5,5 years,RENT,54494,Charged Off,debt_consolidation,5.64,0,12,0,32.3,27,WI,2022-11-01,1
LC001897,25000,36,18.67,912.23,D,D5,9 years,OTHER,63097,Default,debt_consolidation,16.84,5,9,0,9.3,21,MO,2017-02-01,1
LC001898,5000,36,25.04,198.9,F,F4,< 1 year,OWN,51408,Late (31-120 days),vacation,40.21,0,4,0,79.0,16,PA,2021-01-01,1
LC001899,35000,60,8.37,715.89,A,A3,8 years,MORTGAGE,119793,Fully Paid,credit_card,27.72,0,8,0,53.3,18,PA,2017-10-01,0
LC001900,15000,36,8.41,472.89,A,A4,2 years,OTHER,55764,Fully Paid,home_improvement,11.2,0,30,1,48.9,41,MI,2018-11-01,0
LC001901,15000,60,17.87,379.84,D,D3,7 years,OWN,126616,Fully Paid,home_improvement,18.5,0,19,0,84.2,30,VA,2015-05-01,0
LC001902,5000,60,9.22,104.33,B,B4,< 1 year,MORTGAGE,64979,Fully Paid,credit_card,8.47,0,7,0,87.9,14,VA,2015-05-01,0
LC001903,40000,60,24.96,1173.12,E,E3,9 years,OWN,55054,Fully Paid,home_improvement,41.34,0,3,0,43.5,8,WA,2015-11-01,0
LC001904,25000,36,9.21,797.44,B,B3,6 years,RENT,105822,Current,debt_consolidation,24.74,0,6,0,47.5,20,FL,2019-06-01,0
LC001905,12000,60,5.63,229.93,A,A1,10+ years,MORTGAGE,34703,Fully Paid,home_improvement,18.77,0,22,0,47.2,35,GA,2020-03-01,0
LC001906,25000,36,26.18,1009.66,F,F2,8 years,MORTGAGE,33845,Default,other,7.54,0,17,0,28.8,26,MD,2015-06-01,1
LC001907,30000,60,11.71,662.95,B,B2,7 years,MORTGAGE,85886,Fully Paid,debt_consolidation,15.65,0,6,0,46.5,22,WI,2016-07-01,0
LC001908,10000,36,12.22,333.19,B,B4,5 years,MORTGAGE,43882,Fully Paid,vacation,14.03,0,12,1,44.0,14,OH,2022-02-01,0
LC001909,20000,60,23.17,565.76,E,E3,< 1 year,MORTGAGE,57450,Fully Paid,debt_consolidation,21.4,1,9,0,89.3,29,NY,2022-07-01,0
LC001910,35000,36,5.36,1054.65,A,A1,< 1 year,RENT,85093,Current,debt_consolidation,42.86,0,23,0,16.2,30,NJ,2022-10-01,0
LC001911,20000,36,9.52,640.85,B,B1,9 years,RENT,127392,Fully Paid,debt_consolidation,17.95,0,30,0,82.0,34,MI,2016-02-01,0
LC001912,25000,60,9.58,526.02,B,B2,10+ years,MORTGAGE,52087,Current,debt_consolidation,40.93,0,7,0,84.3,27,AZ,2019-03-01,0
LC001913,20000,60,9.95,424.45,B,B5,< 1 year,RENT,87192,Current,debt_consolidation,41.37,0,13,0,84.6,28,MI,2021-05-01,0
LC001914,20000,60,10.15,426.42,B,B4,4 years,MORTGAGE,49162,Current,other,4.33,2,18,2,92.8,21,GA,2019-11-01,0
LC001915,5000,60,11.14,109.06,B,B1,< 1 year,MORTGAGE,82979,Current,other,25.95,0,13,0,37.6,16,MO,2018-01-01,0
LC001916,12000,36,11.62,396.4,B,B3,7 years,RENT,64876,Fully Paid,home_improvement,29.39,0,10,0,60.3,11,FL,2021-09-01,0
LC001917,5000,60,25.86,149.29,F,F2,7 years,MORTGAGE,52832,Current,debt_consolidation,0.83,2,6,0,62.1,23,MD,2022-05-01,0
LC001918,40000,36,9.27,1277.02,B,B5,10+ years,MORTGAGE,35071,Late (31-120 days),debt_consolidation,12.01,1,15,0,5.0,21,WI,2017-05-01,1
LC001919,25000,36,6.95,771.36,A,A5,4 years,RENT,117234,Fully Paid,debt_consolidation,29.07,2,3,0,53.3,23,TX,2021-09-01,0
LC001920,10000,36,8.82,317.16,A,A1,9 years,RENT,32476,Fully Paid,credit_card,8.34,0,18,0,0.2,24,IN,2020-07-01,0
LC001921,30000,36,13.81,1022.56,C,C1,4 years,RENT,51678,Fully Paid,car,29.28,0,18,1,18.0,21,MI,2017-01-01,0
LC001922,40000,60,10.15,852.84,B,B2,4 years,RENT,82253,Current,small_business,15.41,4,24,0,56.7,34,GA,2015-10-01,0
LC001923,15000,60,17.73,378.7,D,D5,9 years,MORTGAGE,81627,Fully Paid,credit_card,9.49,0,17,0,52.1,37,FL,2021-11-01,0
LC001924,5000,36,13.75,170.28,C,C1,1 year,RENT,74813,Fully Paid,debt_consolidation,42.55,0,8,1,40.5,26,NC,2019-12-01,0
LC001925,35000,60,12.55,788.32,B,B2,2 years,MORTGAGE,81861,Current,debt_consolidation,38.7,0,27,0,72.0,36,OH,2016-04-01,0
LC001926,7500,36,32.79,329.96,G,G5,8 years,RENT,72958,Late (31-120 days),small_business,24.93,0,23,0,0.7,42,OH,2022-02-01,1
LC001927,12000,36,9.79,386.02,B,B4,4 years,RENT,78740,Fully Paid,major_purchase,28.71,5,17,1,80.4,34,FL,2016-04-01,0
LC001928,30000,60,20.53,803.69,D,D5,2 years,RENT,55062,Fully Paid,debt_consolidation,0.69,0,10,1,32.2,26,IN,2017-04-01,0
LC001929,12000,36,6.29,366.64,A,A1,< 1 year,MORTGAGE,119988,Fully Paid,other,36.27,0,20,0,48.1,37,PA,2020-09-01,0
LC001930,30000,60,14.53,706.32,C,C3,4 years,RENT,26781,Charged Off,credit_card,18.72,2,4,0,66.3,16,OH,2018-02-01,1
LC001931,7500,60,18.02,190.53,D,D1,9 years,RENT,49351,Current,moving,2.57,0,22,0,46.7,28,TN,2018-01-01,0
LC001932,30000,36,13.39,1016.46,C,C1,4 years,OTHER,57244,Default,small_business,8.21,0,25,0,29.9,42,NC,2022-04-01,1
LC001933,12000,36,8.66,379.7,A,A4,2 years,MORTGAGE,74519,Current,car,19.85,0,7,0,45.0,12,TX,2020-08-01,0
LC001934,25000,36,16.2,881.4,C,C2,5 years,RENT,102266,Fully Paid,debt_consolidation,42.03,0,13,0,95.1,27,MO,2016-12-01,0
LC001935,20000,36,8.19,628.48,A,A3,10+ years,RENT,45323,Current,debt_consolidation,12.63,0,8,0,72.9,28,TN,2020-10-01,0
LC001936,5000,36,6.92,154.2,A,A1,4 years,MORTGAGE,45851,Fully Paid,debt_consolidation,25.69,1,28,0,95.3,39,MI,2019-01-01,0
LC001937,25000,36,21.84,952.69,E,E1,6 years,RENT,47128,Charged Off,debt_consolidation,32.93,0,17,0,36.1,17,MI,2017-05-01,1
LC001938,7500,36,11.03,245.65,B,B4,3 years,OWN,99359,Current,debt_consolidation,7.68,2,28,0,35.3,39,TX,2016-06-01,0
LC001939,25000,60,10.92,542.56,B,B1,< 1 year,OWN,89368,Fully Paid,debt_consolidation,36.18,2,26,0,87.8,29,TX,2018-03-01,0
LC001940,15000,60,14.11,349.88,C,C4,5 years,RENT,54203,Fully Paid,debt_consolidation,26.72,0,27,1,50.5,32,NC,2019-02-01,0
LC001941,15000,60,8.73,309.41,A,A1,3 years,MORTGAGE,76000,Current,small_business,26.81,1,27,0,74.8,37,MD,2016-12-01,0
LC001942,35000,36,10.62,1139.57,B,B5,9 years,OTHER,81298,Current,medical,39.69,1,7,0,28.9,23,TN,2015-11-01,0
LC001943,35000,36,13.99,1196.05,C,C4,4 years,MORTGAGE,62929,Fully Paid,credit_card,38.54,0,21,0,53.8,24,AZ,2017-09-01,0
LC001944,7500,60,12.58,169.04,B,B4,6 years,MORTGAGE,77772,Fully Paid,credit_card,7.37,1,7,0,65.8,26,OH,2016-08-01,0
LC001945,7500,36,22.5,288.37,E,E1,5 years,OWN,101922,Current,credit_card,29.37,1,9,0,73.4,29,AZ,2022-01-01,0
LC001946,30000,60,17.22,749.13,D,D4,1 year,RENT,51874,Late (31-120 days),car,43.62,5,26,0,8.6,37,MI,2019-10-01,1
LC001947,25000,60,21.87,688.63,E,E5,8 years,RENT,88501,Fully Paid,home_improvement,11.63,2,26,0,35.7,36,TN,2021-11-01,0
LC001948,12000,60,11.74,265.36,B,B3,< 1 year,MORTGAGE,70770,Fully Paid,vacation,7.22,3,18,0,62.5,22,TN,2021-10-01,0
LC001949,25000,60,15.16,596.85,C,C1,8 years,MORTGAGE,32492,Current,car,35.46,0,17,0,87.5,25,MO,2017-11-01,0
LC001950,20000,36,22.98,773.99,E,E3,5 years,RENT,58968,Charged Off,debt_consolidation,35.14,0,11,0,49.1,24,MI,2016-10-01,1
LC001951,20000,60,26.38,603.32,F,F4,< 1 year,MORTGAGE,146363,Late (31-120 days),credit_card,4.46,0,14,0,47.6,15,TN,2017-04-01,1
LC001952,40000,36,5.83,1213.8,A,A5,3 years,MORTGAGE,220580,Fully Paid,debt_consolidation,34.69,0,8,0,43.2,13,NC,2019-02-01,0
LC001953,40000,60,10.68,863.33,B,B5,9 years,MORTGAGE,22256,Fully Paid,home_improvement,11.83,0,6,0,55.3,25,FL,2019-07-01,0
LC001954,5000,60,7.41,99.98,A,A1,< 1 year,MORTGAGE,123333,Fully Paid,home_improvement,17.31,0,16,0,25.4,22,MD,2019-04-01,0
LC001955,30000,36,15.51,1047.47,C,C3,8 years,OWN,53876,Fully Paid,small_business,28.35,0,26,0,81.6,31,MA,2022-03-01,0
LC001956,30000,60,13.58,691.53,C,C2,6 years,RENT,55932,Current,major_purchase,38.79,0,12,0,70.3,19,MA,2017-07-01,0
LC001957,15000,60,17.32,375.37,D,D4,3 years,MORTGAGE,129309,Current,credit_card,7.72,0,16,0,50.6,31,NC,2022-09-01,0
LC001958,15000,36,6.27,458.17,A,A1,2 years,MORTGAGE,57363,Fully Paid,credit_card,9.92,0,4,0,28.6,12,NY,2015-08-01,0
LC001959,7500,36,6.58,230.14,A,A3,3 years,OWN,50775,Fully Paid,debt_consolidation,36.02,0,5,0,37.0,7,NY,2015-02-01,0
LC001960,7500,60,11.77,165.96,B,B4,1 year,MORTGAGE,60962,Current,major_purchase,12.39,0,17,0,95.2,32,GA,2015-03-01,0
LC001961,5000,36,20.54,187.2,D,D4,3 years,RENT,100359,Current,debt_consolidation,0.26,0,12,0,41.4,14,MO,2017-03-01,0
LC001962,40000,36,10.61,1302.17,B,B1,3 years,OWN,25803,Fully Paid,credit_card,7.7,0,30,0,95.0,37,NJ,2015-05-01,0
LC001963,20000,60,24.69,583.4,E,E1,< 1 year,OTHER,55911,Late (31-120 days),moving,31.85,0,13,0,91.1,33,AZ,2015-03-01,1
LC001964,20000,36,19.01,733.22,D,D3,7 years,OTHER,76080,Fully Paid,other,40.09,0,13,0,0.8,21,PA,2017-05-01,0
LC001965,30000,36,6.03,913.07,A,A5,10+ years,MORTGAGE,65053,Late (31-120 days),small_business,4.77,0,18,0,10.9,21,MI,2016-07-01,1
LC001966,20000,60,6.05,387.12,A,A1,10+ years,MORTGAGE,64008,Fully Paid,credit_card,33.04,0,12,1,27.9,16,WI,2019-03-01,0
LC001967,25000,60,16.53,615.01,C,C5,5 years,MORTGAGE,32060,Fully Paid,credit_card,18.48,0,22,1,44.4,31,IL,2019-02-01,0
LC001968,30000,60,13.18,685.36,C,C3,< 1 year,OWN,52202,Fully Paid,debt_consolidation,24.07,2,10,0,57.7,14,GA,2022-07-01,0
LC001969,30000,36,5.32,903.44,A,A3,7 years,MORTGAGE,55562,Fully Paid,debt_consolidation,37.43,0,27,1,71.0,44,CA,2015-08-01,0
LC001970,30000,36,5.18,901.55,A,A3,5 years,OWN,26185,Fully Paid,vacation,19.25,0,5,0,15.9,10,MO,2018-05-01,0
LC001971,20000,60,11.14,436.25,B,B5,1 year,RENT,61860,Fully Paid,other,8.83,3,17,1,28.0,18,IN,2016-03-01,0
LC001972,35000,60,15.16,835.59,C,C3,7 years,MORTGAGE,115274,Charged Off,major_purchase,4.08,0,8,0,40.5,12,TX,2018-07-01,1
LC001973,25000,60,21.67,685.79,E,E5,5 years,OWN,124848,Charged Off,debt_consolidation,2.13,0,25,0,6.2,36,NJ,2020-10-01,1
LC001974,20000,36,10.59,650.9,B,B4,6 years,MORTGAGE,32311,Current,other,39.31,0,30,2,13.3,41,GA,2021-09-01,0
LC001975,5000,36,22.07,191.13,E,E5,5 years,MORTGAGE,35041,Fully Paid,debt_consolidation,27.56,0,17,0,82.2,37,MO,2022-02-01,0
LC001976,20000,36,11.06,655.34,B,B3,< 1 year,OTHER,80420,Charged Off,small_business,44.65,4,10,1,75.5,28,GA,2015-01-01,1
LC001977,30000,60,10.54,645.41,B,B3,6 years,RENT,71487,Current,major_purchase,25.44,1,10,0,62.4,10,MI,2019-08-01,0
LC001978,35000,36,13.64,1190.11,C,C3,3 years,RENT,63106,Fully Paid,other,20.5,0,6,2,0.4,7,NJ,2015-02-01,0
LC001979,35000,36,26.94,1427.76,F,F4,7 years,RENT,76310,Charged Off,debt_consolidation,1.1,0,8,0,78.4,22,PA,2020-06-01,1
LC001980,15000,36,9.37,479.58,B,B2,5 years,RENT,39826,Current,car,19.7,0,24,0,77.5,24,VA,2016-04-01,0
LC001981,15000,36,17.09,535.46,D,D5,1 year,OWN,56881,Current,home_improvement,32.09,1,18,0,92.5,26,VA,2016-06-01,0
LC001982,25000,36,24.57,988.32,E,E2,2 years,OWN,79463,Charged Off,major_purchase,26.28,0,19,0,61.2,20,MD,2017-11-01,1
LC001983,7500,36,16.32,264.86,C,C4,5 years,OWN,60030,Fully Paid,vacation,38.14,0,9,0,29.7,11,IL,2020-09-01,0
LC001984,25000,36,11.77,827.61,B,B4,4 years,MORTGAGE,60301,Fully Paid,credit_card,3.78,0,26,1,69.3,45,NC,2020-07-01,0
LC001985,7500,36,7.47,233.19,A,A5,1 year,MORTGAGE,56934,Current,credit_card,26.05,2,27,0,97.6,28,IL,2018-01-01,0
LC001986,25000,36,9.58,801.76,B,B2,8 years,MORTGAGE,33582,Fully Paid,home_improvement,1.22,1,24,0,1.6,24,CA,2019-04-01,0
LC001987,25000,36,9.64,802.46,B,B4,4 years,OWN,140271,Current,credit_card,14.15,1,22,0,42.7,35,IN,2015-06-01,0
LC001988,5000,36,5.12,150.12,A,A1,8 years,OTHER,44740,Current,major_purchase,27.39,5,20,0,46.4,21,MA,2020-02-01,0
LC001989,30000,36,8.94,953.15,A,A1,10+ years,MORTGAGE,59356,Current,credit_card,7.82,0,5,1,54.4,23,WA,2015-01-01,0
LC001990,5000,36,12.46,167.17,B,B5,8 years,RENT,128232,Fully Paid,home_improvement,16.63,0,11,0,50.4,11,AZ,2016-11-01,0
LC001991,12000,36,15.23,417.34,C,C1,9 years,MORTGAGE,138939,Fully Paid,home_improvement,23.9,0,26,0,54.6,37,NC,2019-09-01,0
LC001992,30000,60,7.54,601.71,A,A3,8 years,RENT,50612,Fully Paid,small_business,17.41,0,9,0,99.6,9,AZ,2021-12-01,0
LC001993,35000,36,11.22,1149.5,B,B5,7 years,MORTGAGE,40699,Late (31-120 days),small_business,37.88,0,19,0,97.6,29,GA,2022-02-01,1
LC001994,20000,36,24.8,793.08,E,E5,< 1 year,RENT,108123,Charged Off,credit_card,4.43,0,17,0,7.8,22,FL,2022-11-01,1
LC001995,35000,36,9.9,1127.71,B,B5,4 years,RENT,115068,Fully Paid,home_improvement,36.32,0,30,0,40.9,34,TX,2019-01-01,0
LC001996,25000,60,9.56,525.78,B,B4,< 1 year,MORTGAGE,50045,Fully Paid,debt_consolidation,27.0,0,19,0,84.2,29,IL,2020-06-01,0
LC001997,5000,60,9.65,105.38,B,B5,6 years,OWN,81076,Late (31-120 days),other,44.22,0,22,0,43.3,22,FL,2020-05-01,1
LC001998,10000,60,8.34,204.4,A,A2,10+ years,OWN,47382,Current,credit_card,29.99,0,15,0,35.8,23,AZ,2021-03-01,0
LC001999,35000,60,29.8,1128.07,G,G1,6 years,RENT,41632,Charged Off,debt_consolidation,29.33,0,12,0,58.0,25,IL,2022-04-01,1
LC002000,25000,60,13.15,570.75,C,C1,1 year,RENT,41567,Default,debt_consolidation,35.97,0,22,0,56.7,24,CA,2015-10-01,1
LC002001,5000,36,10.9,163.46,B,B5,4 years,RENT,36409,Fully Paid,small_business,23.35,0,15,0,73.5,30,MI,2017-01-01,0
LC002002,12000,36,24.09,471.36,E,E2,10+ years,OWN,68445,Fully Paid,debt_consolidation,8.92,0,15,0,77.4,27,MD,2016-01-01,0
LC002003,15000,36,13.59,509.68,C,C4,1 year,MORTGAGE,87460,Current,other,1.51,0,11,0,97.9,24,NC,2018-05-01,0
LC002004,30000,60,19.69,789.65,D,D4,6 years,MORTGAGE,53681,Current,debt_consolidation,11.85,0,16,0,50.8,34,VA,2018-12-01,0
LC002005,40000,60,13.75,925.55,C,C4,9 years,MORTGAGE,128199,Fully Paid,debt_consolidation,11.71,0,14,1,16.4,30,PA,2018-01-01,0
LC002006,15000,36,28.1,621.26,F,F3,< 1 year,MORTGAGE,61830,Default,other,43.89,0,12,0,45.7,25,TN,2019-12-01,1
LC002007,35000,36,28.09,1449.43,F,F2,10+ years,MORTGAGE,60168,Fully Paid,debt_consolidation,4.62,1,16,0,89.8,18,CA,2015-10-01,0
LC002008,15000,36,9.51,480.56,B,B2,2 years,MORTGAGE,45862,Fully Paid,home_improvement,5.7,0,14,1,47.0,15,PA,2019-09-01,0
LC002009,20000,60,14.4,469.52,C,C4,9 years,RENT,85201,Current,credit_card,5.26,0,27,0,20.5,35,NC,2015-12-01,0
